Number Name Size Length Width Height OriginalFrameCount SettingFrameCount OriginalFrameRate SettingFrameRate Time
5577 05ad5fa0-a337-4c56-8dd5-b1b097a6f7da.mp4 3797690459 1063.13 2560 1920 31893 1063 30.0 1.0 0.52
5578 cc575a16-64fd-4cda-9248-5d85f506fdfd.mp4 198969615 2073.85 1440 1080 62215 2073 30.0 1.0 0.62
5579 281a52cd-1fcd-4e3a-81ab-0e44933cfd2e.mp4 990563920 1545.7 2560 1920 46371 1545 30.0 1.0 0.49
5580 d660366e-4827-4410-a1a2-c95bc7ff4183.mp4 467637549 708.03 1920 1440 21240 708 30.0 1.0 0.69
5581 995e276c-fe41-4d32-bf55-ebbf269c6051.mp4 4477230 25.97 1440 1080 779 25 30.0 1.0 0.53
5582 2b1a1615-a8d3-4a86-b62d-90f6a974f596.mp4 100629388 531.07 1440 1080 15932 531 30.0 1.0 0.63
5583 938e5a85-89e5-4179-bd9c-925a1aed45a9.mp4 183664824 2164.33 1440 1080 64929 2164 30.0 1.0 0.30
5584 06fb8090-16a4-42c3-819e-f0e95ddba24d.mp4 570675447 1509.98 1920 1080 45299 1509 30.0 1.0 0.68
5585 c4e15850-6270-4829-bdf2-027a19d52f74.mp4 425572298 127.9 2560 1920 3837 127 30.0 1.0 0.55
5586 661952ef-7067-48c7-a6ee-fd93f7e6e450.mp4 42432485 104.57 1440 1080 3137 104 30.0 1.0 0.33
5587 49bcf278-4879-4a6d-827e-252e824be525.mp4 276983388 812.27 1920 1440 24368 812 30.0 1.0 0.63
5588 20525d50-586a-4792-bfdb-fd941ee64ea9.mp4 742090509 2030.64 1920 1080 60919 2030 30.0 1.0 0.70
5589 9ad57459-0a14-4a63-a349-6d4b1ace9142.mp4 281965904 550.07 1920 1440 16502 550 30.0 1.0 0.70
5590 f5984df0-dbe0-42d6-8e74-a0e1368f48e8.mp4 203992823 1637.12 1920 1080 49113 1637 30.0 1.0 0.64
5591 61767972-9303-4f55-980c-832d7a454d6e.mp4 127057676 451.57 1920 1080 13547 451 30.0 1.0 0.35
5592 752dd54d-7835-475a-bccd-931fcf1e9655.mp4 249196419 842.43 1440 1080 25272 842 30.0 1.0 0.63
5593 193e3c26-51d2-40e1-965b-cd982a08ac5a.mp4 262015571 648.6 2560 1920 19458 648 30.0 1.0 0.48
5594 858c5363-9716-4cd8-95ea-b1e618f34203.mp4 283394922 626.0 2560 1920 18780 626 30.0 1.0 0.46
5595 e0f75a35-4dde-44ef-aee7-cab38e4524f6.mp4 498209692 5369.83 1920 1080 161094 5369 30.0 1.0 0.84
5596 68096fd5-dec7-4d12-b946-cdbfda8f1362.mp4 454744170 584.07 1920 1080 17522 584 30.0 1.0 0.39
5597 d5c69ab1-ba30-4601-bfd7-fc8a48692558.mp4 357086514 2143.07 1440 1080 64292 2143 30.0 1.0 0.66
5598 46c9879b-7e55-4e4f-a18c-5177defa718d.mp4 549722866 1603.73 1920 1080 48111 1603 30.0 1.0 0.38
5599 d4d3af30-b00a-430e-b55a-a427d92800fc.mp4 125118647 2400.29 1440 1080 72008 2400 30.0 1.0 0.69
5600 d8e20ed1-1d88-49f1-afad-23fb519291ab.mp4 601024708 865.5 1440 1080 25965 865 30.0 1.0 0.80
5601 0f07958c-04e3-4be9-9118-f3313c4e183e.mp4 218199066 550.87 1920 1080 16526 550 30.0 1.0 0.65
5602 5400df89-4d96-48db-a472-530ed2ed9b7a.mp4 344235977 886.8 1920 1080 26604 886 30.0 1.0 0.35
5603 8f760f0b-6b84-4a89-b553-288254c7533f.mp4 341294846 708.03 1920 1440 21240 708 30.0 1.0 0.68
5604 5f2d9e8b-6e0b-4e36-9f5b-d26bbe0a7c7c.mp4 592309981 1606.08 1920 1080 48182 1606 30.0 1.0 0.68
5605 f987286c-2ab4-4486-80f2-9124297f4be6.mp4 332837632 835.77 1440 1080 25073 835 30.0 1.0 0.31
5606 8ed40810-09cf-4061-953c-9fff6e6d6aeb.mp4 72451351 1114.0 1440 1080 33420 1114 30.0 1.0 0.31
5607 84a442a4-6271-40ee-a524-2244786f662e.mp4 170947237 420.0 1920 1080 12600 420 30.0 1.0 0.67
5608 b34c5bd2-dc08-4b76-a566-9f46ec9e4cec.mp4 398799314 1074.43 1920 1080 32232 1074 30.0 1.0 0.68
5609 e79fb112-90fa-49d1-8c5d-b4b16bfd71d8.mp4 159203351 546.63 1920 1080 16398 546 30.0 1.0 0.35
5610 d1c7b7ec-506e-4c02-b008-8b5aaaf442d7.mp4 1792633958 6752.83 1920 1080 202584 6752 30.0 1.0 0.81
5611 6f128236-d5c3-41a8-af6e-bced85c30b15.mp4 660718457 2272.73 1920 1440 68181 2272 30.0 1.0 0.37
5612 59b537c3-2a17-4c1d-bda2-0c4ac0db83c6.mp4 2199222462 564.53 2560 1920 16935 564 30.0 1.0 0.60
5613 320e73ce-08e0-40bf-945c-f4515d03621f.mp4 138964058 328.26 1920 1440 9847 328 30.0 1.0 0.66
5614 064e10ee-10ae-4dec-a836-2ca94b02551c.mp4 98877460 758.77 1440 1080 22763 758 30.0 1.0 0.62
5615 11ea0e12-7398-48d0-a674-1c66da3a55eb.mp4 89875530 273.75 1920 1080 8212 273 30.0 1.0 0.59
5616 eeeca342-3568-4349-bed8-f87415a6b874.mp4 1137441624 1501.15 2880 1080 45034 1501 30.0 1.0 0.75
5617 0ddb9f0e-5f3d-4fba-9367-ba0db225f449.mp4 478058889 928.73 1920 1440 27861 928 30.0 1.0 0.37
5618 2c8fe342-f08b-474f-ae35-843cf583a19a.mp4 1251514114 2425.87 1440 1080 72776 2425 30.0 1.0 0.69
5619 b9da94e6-7e76-4a6d-936b-55b91081c1c9.mp4 516009468 1521.77 1920 1080 45653 1521 30.0 1.0 0.70
5620 e05c092d-8fd0-467d-a0d5-9e13bfc75b51.mp4 306472556 1802.84 1440 1080 54085 1802 30.0 1.0 0.68
5621 b6459062-7c11-4a8c-9eee-1da5ef240144.mp4 480718661 1204.08 1920 1080 36122 1204 30.0 1.0 0.61
5622 d0941f6e-4785-4515-a92a-b3f10af71e84.mp4 1498031264 651.27 2560 1920 19538 651 30.0 1.0 0.52
5623 bda3cdb5-32ef-433f-bc6a-e77617447d30.mp4 428110662 1259.36 1920 1440 37780 1259 30.0 1.0 0.71
5624 8c8e2e9b-2c15-4dac-a4b2-16a3dda1eac4.mp4 251195111 708.03 1920 1440 21240 708 30.0 1.0 0.71
5625 477feff8-a1ff-4f43-b726-273ca0fa47e9.mp4 1040738576 2031.27 1920 1440 60938 2031 30.0 1.0 0.76
5626 09910d48-41f9-4a84-bb1b-1bc96de62286.mp4 2738575154 1501.0 1440 2880 45030 1501 30.0 1.0 0.80
5627 fcc14fe4-35e1-4854-b368-4541ae7bcf58.mp4 1067801086 2471.3 1440 1080 74139 2471 30.0 1.0 0.36
5628 f8cbac27-db1d-4be2-85d5-5af602246f61.mp4 236824743 830.57 1920 1440 24917 830 30.0 1.0 0.37
5629 d38f271c-53f3-4771-8c17-a5157e723067.mp4 4663321285 2274.25 1920 1440 68227 2274 30.0 1.0 0.94
5630 2a97e133-1f60-41f0-ad3a-97950dae1511.mp4 39205916 204.07999999999998 1440 1080 6122 204 30.0 1.0 0.58
5631 5181422f-0b2c-4a39-af52-b2ca683e5451.mp4 547502136 1460.22 1920 1080 43806 1460 30.0 1.0 0.60
5632 88b48d98-361c-4663-a406-3c21aeab6972.mp4 135468783 311.67 1920 1080 9350 311 30.0 1.0 0.36
5633 b454135c-b78b-47d1-875c-1f564ef6bd45.mp4 105643584 559.33 1440 1080 16779 559 30.0 1.0 0.56
5634 2cd9a214-b950-49b6-aa04-0cfd0f85fe5f.mp4 40898612 865.63 1440 1080 25968 865 30.0 1.0 0.32
5635 c1382500-1379-4f71-a14e-2cbf443611f0.mp4 310142536 1895.63 1440 1080 56868 1895 30.0 1.0 0.65
5636 192fa671-ad3e-4c69-8150-f47f00995fe6.mp4 1108042160 2363.88 1440 1080 70916 2363 30.0 1.0 0.65
5637 727bea1a-b2c5-4da7-a207-e8810109c44c.mp4 1427956777 2669.3 1920 1080 80079 2669 30.0 1.0 0.67
5638 7f757982-5d25-4222-aa44-735c7475f0eb.mp4 1582679762 949.83 1440 1080 28494 949 30.0 1.0 0.73
5639 9df7ece6-df68-4158-a294-06aa242c2b9d.mp4 409184894 1114.46 1440 1080 33433 1114 30.0 1.0 0.66
5640 80929700-3082-49a8-a5f3-fb4558a71131.mp4 2369497060 1732.23 1920 1440 51966 1732 30.0 1.0 0.94
5641 390edc75-d70b-4940-a214-c99ab5e044ba.mp4 371528548 1234.83 1440 1080 37044 1234 30.0 1.0 0.65
5642 d2c0097e-6e14-4e94-ac8c-11571a48a0e6.mp4 153497624 502.93 1440 1080 15087 502 30.0 1.0 0.57
5643 1f95bb4c-3930-42b5-9118-87737dc045ce.mp4 128251343 825.63 1440 1080 24768 825 30.0 1.0 0.33
5644 55cf338b-c86b-4f6e-85fd-dc4b722d1967.mp4 303106888 1532.83 1440 1080 45984 1532 30.0 1.0 0.69
5645 29083ffa-92a8-4318-aee5-4b9dcae4d433.mp4 109355177 585.97 1440 1080 17579 585 30.0 1.0 0.62
5646 5802f3e8-c11e-4403-b6c4-7504257be73c.mp4 520447884 1050.23 1920 1440 31506 1050 30.0 1.0 0.40
5647 889cdfac-b57e-4fdb-8251-dd119f56f510.mp4 790192125 399.77 1920 1080 11993 399 30.0 1.0 0.91
5648 5a113615-91a9-4147-b924-f31cd15275e6.mp4 6721624 66.97 1440 1080 2009 66 30.0 1.0 0.56
5649 9c23e7aa-226c-4596-b496-26bd9bfd03f5.mp4 207573030 581.43 1440 1080 17442 581 30.0 1.0 0.30
5650 115774b6-534d-444f-b7aa-d1b834eb0ee7.mp4 458336512 4396.83 1440 1080 131904 4396 30.0 1.0 0.75
5651 9c2f095e-3451-4376-a1ea-e6b504b8a8d2.mp4 789261425 2699.63 1440 1080 80988 2699 30.0 1.0 0.32
5652 dc277eac-47a0-43cd-9b24-373caed92c6e.mp4 899047636 1063.13 2560 1920 31893 1063 30.0 1.0 0.80
5653 c315192e-2e89-4d32-a003-5a9513889d77.mp4 794389902 1800.13 1920 1080 54003 1800 30.0 1.0 0.69
5654 10102177-0562-4c6f-885a-ad8c25262bdd.mp4 75582793 88.0 1920 1440 2640 88 30.0 1.0 0.71
5655 c13a54ee-5354-414c-8cbc-18879e22d258.mp4 77298551 182.77 1440 1080 5483 182 30.0 1.0 0.35
5656 71edaa71-200d-4023-b000-87973b984e31.mp4 13263409 165.7 1440 1080 4971 165 30.0 1.0 0.56
5657 b84ffbdc-8a58-458e-bbdf-7bda33496fd8.mp4 1575477351 1949.95 1440 1080 58498 1949 30.0 1.0 0.66
5658 137ae216-e0cc-4f3e-a86a-cfd531a9e03e.mp4 99849967 869.33 1440 1080 26079 869 30.0 1.0 0.59
5659 263105fb-18d9-4628-90b5-c5e7b228c705.mp4 1160470646 1809.06 1920 1440 54271 1809 30.0 1.0 0.79
5660 27d719ed-9cdf-41bd-bcc0-3c0372db2801.mp4 359648668 942.24 1920 1440 28267 942 30.0 1.0 0.82
5661 667bd8f7-4c3e-4be7-8628-653cfb5f817e.mp4 528471941 1878.85 1920 1080 56365 1878 30.0 1.0 0.69
5662 42f9bcb8-92ba-4d34-aa5d-83b500ea8672.mp4 247889743 479.13 1920 1080 14373 479 30.0 1.0 0.65
5663 54c5d370-6738-48b2-8eab-39d75138e118.mp4 13585753 8.27 2560 1920 248 8 30.0 1.0 0.54
5664 7b8c29ef-fcb6-4a9d-9b99-0e6bb64eadb9.mp4 28819240 69.77 1920 1080 2093 69 30.0 1.0 0.37
5665 655e0641-f92b-4db0-acb3-223525247c90.mp4 117120727 276.61 1920 1440 8298 276 30.0 1.0 0.64
5666 c93e077c-9f51-449c-b130-8be107c8a7d5.mp4 142895260 216.04 1440 1080 6481 216 30.0 1.0 0.61
5667 e65780f2-2b3a-4830-9784-aec7b9ecbfc2.mp4 161878421 379.67 2560 1920 11390 379 30.0 1.0 0.47
5668 6d0b8b1c-f6d5-4abc-baad-a3fee8466ae3.mp4 574531774 1699.73 1920 1080 50991 1699 30.0 1.0 0.66
5669 913b4f05-ec61-409a-bdef-f3c1cc0f6ae0.mp4 1063558887 1262.11 1920 1440 37863 1262 30.0 1.0 0.75
5670 7bd78ab3-8898-4d02-89cc-a70bdf0afe4c.mp4 1306819196 1501.0 1440 2880 45030 1501 30.0 1.0 0.48
5671 0b245a61-32d6-4b14-897c-724adad5b231.mp4 2320588525 706.97 2560 1920 21209 706 30.0 1.0 0.58
5672 c5d993fb-057e-4389-a67d-5df9f4034543.mp4 36930594 358.79 1440 1080 10763 358 30.0 1.0 0.55
5673 68ae90ef-7d14-4707-a96d-65c4bf3bc089.mp4 483821484 184.47 1440 2880 5534 184 30.0 1.0 0.47
5674 0c44aabb-493a-4e71-9f17-54a5f816837a.mp4 1923819573 2201.33 1920 1440 66039 2201 30.0 1.0 0.81
5675 3862f77a-1e10-446c-bcc2-aba7f2e67036.mp4 286609182 738.3 2560 1920 22149 738 30.0 1.0 0.45
5676 dfd0bc0c-28fc-4302-9a75-77df6c53ab31.mp4 571203024 683.77 1920 1080 20513 683 30.0 1.0 0.68
5677 1b4df6b9-2ad1-431b-a023-c6a855e26380.mp4 315280941 1173.2 1920 1080 35196 1173 30.0 1.0 0.38
5678 972f660f-27ad-49ae-bf00-8da9d6d8d708.mp4 487757364 1800.0 1920 1080 54000 1800 30.0 1.0 0.34
5679 3529087f-b534-4dff-98ba-a4b4679fb4c3.mp4 872707608 251.87 2560 1920 7556 251 30.0 1.0 0.95
5680 ed6d342f-d599-41ba-a0a4-2822bbe9a78a.mp4 52057131 413.44 1440 1080 12403 413 30.0 1.0 0.58
5681 9a0a2d01-c4e0-4e30-8a69-642070d59ea9.mp4 848791360 1863.97 1920 1440 55919 1863 30.0 1.0 0.75
5682 e636dd8b-7682-4910-8b26-781f192c37ec.mp4 448953167 1418.01 1920 1440 42540 1418 30.0 1.0 0.69
5683 757d1d5d-dab2-483a-924e-a082d4588484.mp4 368487154 194.2 2560 1920 5826 194 30.0 1.0 0.50
5684 34f523f5-adf8-43eb-92f4-8274cd221009.mp4 87633880 257.73 1920 1440 7731 257 30.0 1.0 0.64
5685 c5938442-90c1-413c-be06-186222d8274f.mp4 483512013 1168.93 1920 1440 35067 1168 30.0 1.0 0.70
5686 8062cb31-6ea2-47e2-8b87-794edb444349.mp4 1083793041 3769.9 1440 1080 113097 3769 30.0 1.0 0.80
5687 0f5b2d21-5aaf-4073-a63f-2e56b651e132.mp4 113099664 203.23 1920 1440 6096 203 30.0 1.0 0.68
5688 34494299-4303-46db-ab66-cfd37bec6b3e.mp4 300570780 531.57 2560 1920 15947 531 30.0 1.0 0.45
5689 baaf6d24-7117-4b0b-acdf-a79765036d84.mp4 566878799 1395.64 1920 1080 41869 1395 30.0 1.0 0.65
5690 09d1dc5f-ae4b-4c88-bd71-d4e44abeb65b.mp4 159021347 242.59 2880 1080 7277 242 30.0 1.0 0.71
5691 ddf354fb-6ad4-4ecd-986c-72c1741ddd94.mp4 418954359 1754.56 1920 1080 52636 1754 30.0 1.0 0.70
5692 2b2ded63-7dc5-4730-b601-2db8fe3683ea.mp4 515085007 5016.35 1440 1080 150490 5016 30.0 1.0 0.81
5693 2e4d844d-a1dd-458a-be5f-43b4506fe785.mp4 34956909 118.67 1920 1440 3560 118 30.0 1.0 0.35
5694 844b8092-d3ae-4287-b67d-50effce9caa0.mp4 231675499 2584.53 1440 1080 77535 2584 30.0 1.0 0.67
5695 5c172db2-eca2-4f9a-8963-b2111123fef2.mp4 484756336 1007.79 1440 1080 30233 1007 30.0 1.0 0.69
5696 da17baff-d7f9-4d48-8ca0-d4991d8a440f.mp4 174703277 586.7 2560 1920 17601 586 30.0 1.0 0.44
5697 546a1aed-676d-44ed-a63c-8db89fa4d935.mp4 276289235 456.13 1440 1080 13683 456 30.0 1.0 0.34
5698 acbba7f3-868f-4125-8ad6-817a62d1d978.mp4 236013094 488.73 2560 1920 14661 488 30.0 1.0 0.47
5699 23ad5ebf-6223-4938-8609-d5df7afcf599.mp4 1469287134 1378.13 2560 1920 41343 1378 30.0 1.0 0.47
5700 f9a98d72-b5f1-4840-9093-d351586269c0.mp4 761744305 4624.9 1920 1440 138747 4624 30.0 1.0 0.74
5701 023bf95e-28de-43b4-a43f-720edba667a5.mp4 444476470 982.67 1920 1080 29480 982 30.0 1.0 0.39
5702 b33b8d86-8320-4945-ac78-32e6d751cdbd.mp4 868173759 1148.03 2880 1080 34440 1148 30.0 1.0 0.79
5703 5b8d1174-5bcc-4d25-a84c-2357031657fe.mp4 531420920 409.93 1440 2880 12297 409 30.0 1.0 0.49
5704 70ab02b6-976a-49cc-bf40-e205ef0f6b5c.mp4 85257629 1440.73 1920 1080 43221 1440 30.0 1.0 0.64
5705 4c20d31e-a289-46f7-a7b3-364947a64bea.mp4 3270951279 818.67 2560 1920 24560 818 30.0 1.0 0.53
5706 06a35775-3e87-45ce-821a-ef283d68c387.mp4 450588064 1398.88 1920 1080 41966 1398 30.0 1.0 1.65
5707 363b5839-a7c3-4c2e-b966-9530e38045a1.mp4 488079688 674.97 1440 1080 20249 674 30.0 1.0 0.64
5708 583dc873-0ccd-4d04-bb56-4d403ab28e85.mp4 313946639 1058.09 1440 1080 31742 1058 30.0 1.0 0.59
5709 b876ba9e-89ad-48ce-ad04-fd6dfb02544f.mp4 213599814 2941.77 1440 1080 88253 2941 30.0 1.0 0.68
5710 3d7ccb44-b05d-4b67-baae-4e0f55d8307b.mp4 604540146 708.03 1920 1440 21240 708 30.0 1.0 0.71
5711 ac2d5e36-81bd-4ad0-8c51-7c90ad1b3b36.mp4 166729387 387.29 1920 1440 11618 387 30.0 1.0 0.65
5712 a93f0829-402c-48b5-a5d9-cc15ac22b620.mp4 1627109832 1501.15 2880 1080 45034 1501 30.0 1.0 0.80
5713 94c24bfc-c712-4e7e-9be0-4ea3ac215a79.mp4 850234033 1800.13 1920 1080 54003 1800 30.0 1.0 0.78
5714 839c2689-76f1-4e8c-893d-93675663dd93.mp4 90585156 644.86 1440 1080 19345 644 30.0 1.0 0.60
5715 cf2e63f5-e5aa-4ca3-97b4-05d883a4ddc0.mp4 3587855616 2115.1 2560 1920 63453 2115 30.0 1.0 0.45
5716 21a8f5f0-6f9a-4d12-bfad-100a8268597a.mp4 339186513 1372.45 1920 1440 41173 1372 30.0 1.0 0.66
5717 a4d1a74b-8ddb-4f1f-8b1c-8656b43507bf.mp4 720227239 1062.77 2560 1920 31883 1062 30.0 1.0 0.46
5718 56ea25dc-7596-40ad-9d11-282e49342fe7.mp4 1810481796 3851.9 1920 1080 115557 3851 30.0 1.0 0.69
5719 ce283fd5-900a-4b9f-976f-72b7674d4451.mp4 3526967402 1317.0 1440 2880 39510 1317 30.0 1.0 0.53
5720 ebd99fba-756f-41a1-b7b7-88f37824a400.mp4 555418923 1798.93 1920 1440 53967 1798 30.0 1.0 0.75
5721 a7f3b01a-5f48-44c8-8aaa-f8599d5d826d.mp4 44462483 670.43 1440 1080 20112 670 30.0 1.0 0.57
5722 573fb614-bd21-40a9-ab0f-c19b5d46eabe.mp4 377328792 1346.7 1920 1080 40401 1346 30.0 1.0 0.61
5723 51eb2565-5911-45c0-9472-23c5b3400840.mp4 335596672 3271.83 1440 1080 98154 3271 30.0 1.0 0.66
5724 71df0613-8aae-4951-adf9-678af774fcfb.mp4 208123322 793.33 1440 1080 23799 793 30.0 1.0 0.67
5725 6d9d3b31-334f-4710-8f66-8d9befde4665.mp4 383425647 2367.65 1920 1440 71029 2367 30.0 1.0 0.69
5726 fd2ae8b4-b683-4c4b-935c-78b4dadbdbf8.mp4 1105823380 4992.83 1920 1080 149784 4992 30.0 1.0 0.37
5727 e959b283-5bd6-4d23-a21d-4e73b3997468.mp4 231706070 1642.9 1440 1080 49287 1642 30.0 1.0 0.68
5728 a99c5790-b590-4c29-98b3-004bbf106ce7.mp4 110898721 448.53 1440 1080 13455 448 30.0 1.0 0.31
5729 450be7d0-16bc-484a-9086-d0b5427c285c.mp4 544635197 1621.59 1920 1080 48647 1621 30.0 1.0 0.69
5730 1d3ef460-0afc-4d50-9701-48204c907b43.mp4 87894143 720.77 1440 1080 21623 720 30.0 1.0 0.93
5731 c56e7e04-8787-4df1-98c6-352076f61e53.mp4 251032657 708.03 1920 1440 21240 708 30.0 1.0 0.65
5732 28d09ed6-8e95-4f09-bf5d-a6b1b1538923.mp4 51404948 270.55 1920 1080 8116 270 30.0 1.0 0.62
5733 cbdc9146-d4fc-403d-b0b1-ab0cb4dbc02d.mp4 30544694 236.87 2560 1920 7106 236 30.0 1.0 0.45
5734 085a35ed-4eaa-41cd-b987-a7ef97f94d5b.mp4 57408010 382.83 1440 1080 11484 382 30.0 1.0 0.56
5735 f543a47a-c081-481b-a415-cfe732ad74fe.mp4 2138284848 3944.5 1440 1080 118335 3944 30.0 1.0 0.34
5736 03be7d83-7394-45b9-9f36-b55ad721aee1.mp4 65661029 489.63 1440 1080 14688 489 30.0 1.0 0.30
5737 e837708f-8276-4d2b-88b3-319cddabbf74.mp4 1250471230 1403.3 1920 1080 42099 1403 30.0 1.0 0.73
5738 d0a7a2d3-ef6f-46c1-9f36-2b95e31c84e7.mp4 916734941 3041.69 1920 1080 91250 3041 30.0 1.0 0.72
5739 7a31915e-3534-43e3-abdf-342ab8144106.mp4 3799896015 5423.84 1440 1080 162715 5423 30.0 1.0 0.89
5740 0219ad48-8f54-4f61-b22f-4d1e8173e584.mp4 992171399 3230.62 1920 1080 96918 3230 30.0 1.0 0.75
5741 ccc51882-745d-4e30-b02a-97fa0879c520.mp4 2686757494 750.33 2560 1920 22509 750 30.0 1.0 0.58
5742 a72d6560-b77b-445e-b6aa-19a914cf1f59.mp4 679570674 1096.33 1920 1080 32889 1096 30.0 1.0 0.63
5743 c044c28d-3968-4d7a-9680-ca4280322d05.mp4 49013526 557.57 1440 1080 16727 557 30.0 1.0 0.59
5744 6584f107-ac89-4a52-9943-f6c5e2529300.mp4 552179870 1512.04 1920 1080 45361 1512 30.0 1.0 0.68
5745 bc9bcd4a-5fb9-43f7-b934-18e762f69fad.mp4 322528061 164.07 2560 1920 4922 164 30.0 1.0 0.52
5746 d44e1498-d9ab-4857-ae4b-947d5a4f945a.mp4 45801882 173.31 1920 1440 5199 173 30.0 1.0 0.66
5747 471d6c21-5f4f-46e6-ab9d-e332c9542e49.mp4 4076441 26.5 1440 1080 795 26 30.0 1.0 0.57
5748 eff9a4e2-a2ab-45d4-a142-64a9aa4fc6e9.mp4 552119093 1872.29 1920 1440 56168 1872 30.0 1.0 0.71
5749 2122b9dc-b218-4e8c-aad1-95de0692c452.mp4 38514651 603.42 1440 1080 18102 603 30.0 1.0 0.61
5750 bc7fb44c-ee02-4089-9d8d-4f13f722e8ac.mp4 161517652 1839.0 1920 1080 55170 1839 30.0 1.0 0.66
5751 862a26f0-1ca4-4e9d-87c0-84868a6495fe.mp4 106188616 485.5 1440 1080 14565 485 30.0 1.0 0.59
5752 5921839a-19f2-435c-abc7-a2e40505f9cd.mp4 40100728 88.81 1920 1440 2664 88 30.0 1.0 0.64
5753 a95545b6-8b1e-4d77-a209-c1accf3b057b.mp4 585665985 1500.03 1920 1080 45000 1500 30.0 1.0 0.70
5754 c1c056a7-3c48-4adc-9643-2ad4a3d931ca.mp4 169020235 479.1 1920 1440 14373 479 30.0 1.0 0.72
5755 547e3d1a-6d11-476b-9fb1-4ea71e90dbdd.mp4 107635557 251.8 1920 1440 7554 251 30.0 1.0 0.37
5756 6f2378da-4df1-456e-bd05-e19f58f8cc58.mp4 90237663 163.73 1440 1080 4911 163 30.0 1.0 0.61
5757 b311fad7-8292-41d5-ad41-3693b4120bc8.mp4 15612466 89.83 1440 1080 2694 89 30.0 1.0 0.54
5758 71901504-51df-4794-8143-767a19bc134d.mp4 1842105939 526.7 2560 1920 15801 526 30.0 1.0 0.61
5759 2ba0becb-58c2-43a1-97bb-7e153a34eb47.mp4 242975207 563.66 1920 1440 16909 563 30.0 1.0 0.68
5760 cefe9da5-8b91-4ee6-ba03-12b5d175d678.mp4 78844935 904.87 1440 1080 27146 904 30.0 1.0 0.60
5761 d907a88e-2468-43f4-b29d-d1cad9d86d05.mp4 360218034 306.47 1920 1080 9194 306 30.0 1.0 0.40
5762 06f6180b-6aaa-4f78-b7e5-97b82ab24051.mp4 1029834804 1501.0 2880 1080 45030 1501 30.0 1.0 0.70
5763 d21871b2-8092-48bf-bd39-2a9a52d7e99d.mp4 950073140 1050.93 1920 1080 31527 1050 30.0 1.0 0.67
5764 49a37003-532c-4e24-ac2b-c2f81831fe09.mp4 115607890 699.27 1440 1080 20978 699 30.0 1.0 0.58
5765 e8e7ea61-7434-4692-bffc-693747022d0e.mp4 162321103 807.33 1440 1080 24219 807 30.0 1.0 0.30
5766 ed4e5e90-f33f-476a-ad73-58f31c7078db.mp4 59352344 262.42 1440 1080 7872 262 30.0 1.0 0.62
5767 81fff27c-97c0-483a-ad42-47fa947977a9.mp4 4204630030 5501.7 1920 1080 165051 5501 30.0 1.0 0.42
5768 0cb95a59-008a-4087-b8dc-2299ded5617d.mp4 211470273 280.87 1440 1080 8426 280 30.0 1.0 0.68
5769 d389d8e2-5428-453f-a533-edcc2605e7ef.mp4 127757617 1298.95 1920 1080 38968 1298 30.0 1.0 0.65
5770 5dc1c853-352d-49ae-886a-b72f6d6e70a4.mp4 299658949 2863.77 1440 1080 85913 2863 30.0 1.0 0.68
5771 796bc463-2962-4a43-8a34-5f27983e0950.mp4 1460040183 2367.67 2560 1920 71030 2367 30.0 1.0 0.49
5772 ee6f0404-9c97-4240-bd7b-2dcb340031d5.mp4 197366670 207.63 2560 1920 6228 207 30.0 1.0 0.47
5773 e8042e06-ceee-4b97-8e89-16a3879b2386.mp4 595711096 1501.3 1920 1080 45039 1501 30.0 1.0 0.38
5774 b2508929-e3e4-4583-b1db-41dc3bb0fd21.mp4 775353710 1800.03 1920 1080 54000 1800 30.0 1.0 0.74
5775 182dffe9-d2bf-4a7d-b1d8-137470f0143d.mp4 1497229482 1709.73 1920 1080 51291 1709 30.0 1.0 0.36
5776 dc4238d7-01a6-4480-b5b6-1ae3aa8cd228.mp4 408893067 708.01 1920 1440 21240 708 30.0 1.0 0.74
5777 65d56a26-3556-491a-880a-c0fbb581f1bf.mp4 1442804397 1800.17 1920 1080 54005 1800 30.0 1.0 0.65
5778 c1344588-b8e2-409f-8c84-2d27a0fe7934.mp4 527193320 1586.8 1920 1080 47604 1586 30.0 1.0 0.37
5779 ac1b66e3-ac9f-4de9-903b-a04f53788a27.mp4 1701184375 6673.360000000001 1440 1080 200200 6673 30.0 1.0 0.84
5780 b0d39dd4-2c4a-4b1e-b952-48a68881bc0d.mp4 812911370 477.4 2560 1920 14322 477 30.0 1.0 0.57
5781 3989cc0b-e250-40d3-a533-572e9420a931.mp4 689568062 1378.83 2560 1920 41364 1378 30.0 1.0 0.47
5782 c921e8d0-f3df-4601-bd99-e9cfb139e3aa.mp4 340445332 655.91 1920 1440 19677 655 30.0 1.0 1.01
5783 fa4f4660-d02d-493a-8d41-4c4e9f4cff5e.mp4 3821395504 850.4 1920 1440 25512 850 30.0 1.0 0.45
5784 e8b1837a-def3-490c-ab5e-4ac64cdce434.mp4 170945351 1696.67 1440 1080 50900 1696 30.0 1.0 0.31
5785 430e5bad-ae28-4fb6-ab5d-d624b8e167d1.mp4 163447761 769.07 1440 1080 23072 769 30.0 1.0 0.63
5786 a2c2baf8-ae99-4535-898a-86dac945c62e.mp4 205368235 468.57 1920 1080 14057 468 30.0 1.0 0.39
